group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,min_survey_date,max_survey_date,target_assemblage,species_code,size_bin,total,num_plots_sampled,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,last_updated
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2010,Fall,FA10,119,2010-11-20,2010-11-20,mytilus,MYTCAL,50,18,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2010,Fall,FA10,119,2010-11-20,2010-11-20,mytilus,MYTCAL,60,4,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2010,Fall,FA10,119,2010-11-20,2010-11-20,mytilus,MYTCAL,70,4,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2010,Fall,FA10,119,2010-11-20,2010-11-20,mytilus,MYTCAL,80,1,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Spring,SP11,121,2011-03-15,2011-03-15,mytilus,MYTCAL,90,3,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Spring,SP11,121,2011-03-15,2011-03-15,mytilus,MYTCAL,100,1,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Spring,SP11,121,2011-03-15,2011-03-15,mytilus,MYTCAL,20,3,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Spring,SP11,121,2011-03-15,2011-03-15,mytilus,MYTCAL,30,16,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Spring,SP11,121,2011-03-15,2011-03-15,mytilus,MYTCAL,40,10,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Spring,SP11,121,2011-03-15,2011-03-15,mytilus,MYTCAL,50,7,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Spring,SP11,121,2011-03-15,2011-03-15,mytilus,MYTCAL,60,6,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Spring,SP11,121,2011-03-15,2011-03-15,mytilus,MYTCAL,70,3,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Fall,FA11,123,2011-10-27,2011-10-27,mytilus,MYTCAL,20,2,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Fall,FA11,123,2011-10-27,2011-10-27,mytilus,MYTCAL,30,15,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Fall,FA11,123,2011-10-27,2011-10-27,mytilus,MYTCAL,40,11,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Fall,FA11,123,2011-10-27,2011-10-27,mytilus,MYTCAL,50,7,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Fall,FA11,123,2011-10-27,2011-10-27,mytilus,MYTCAL,60,7,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Fall,FA11,123,2011-10-27,2011-10-27,mytilus,MYTCAL,70,1,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2011,Fall,FA11,123,2011-10-27,2011-10-27,mytilus,MYTCAL,80,2,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2012,Spring,SP12,125,2012-04-11,2012-04-11,mytilus,MYTCAL,20,2,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2012,Spring,SP12,125,2012-04-11,2012-04-11,mytilus,MYTCAL,30,8,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2012,Spring,SP12,125,2012-04-11,2012-04-11,mytilus,MYTCAL,40,19,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2012,Spring,SP12,125,2012-04-11,2012-04-11,mytilus,MYTCAL,50,13,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2012,Spring,SP12,125,2012-04-11,2012-04-11,mytilus,MYTCAL,60,6,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2012,Spring,SP12,125,2012-04-11,2012-04-11,mytilus,MYTCAL,70,4,4,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2013,Fall,FA13,131,2013-11-15,2013-11-15,mytilus,MYTCAL,20,2,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2013,Fall,FA13,131,2013-11-15,2013-11-15,mytilus,MYTCAL,30,10,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2013,Fall,FA13,131,2013-11-15,2013-11-15,mytilus,MYTCAL,40,18,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2013,Fall,FA13,131,2013-11-15,2013-11-15,mytilus,MYTCAL,50,13,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2013,Fall,FA13,131,2013-11-15,2013-11-15,mytilus,MYTCAL,60,8,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2013,Fall,FA13,131,2013-11-15,2013-11-15,mytilus,MYTCAL,70,5,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2013,Fall,FA13,131,2013-11-15,2013-11-15,mytilus,MYTCAL,80,1,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2014,Fall,FA14,135,2014-11-20,2014-11-20,mytilus,MYTCAL,10,1,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2014,Fall,FA14,135,2014-11-20,2014-11-20,mytilus,MYTCAL,20,5,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2014,Fall,FA14,135,2014-11-20,2014-11-20,mytilus,MYTCAL,30,8,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2014,Fall,FA14,135,2014-11-20,2014-11-20,mytilus,MYTCAL,40,16,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2014,Fall,FA14,135,2014-11-20,2014-11-20,mytilus,MYTCAL,50,15,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2014,Fall,FA14,135,2014-11-20,2014-11-20,mytilus,MYTCAL,60,6,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2014,Fall,FA14,135,2014-11-20,2014-11-20,mytilus,MYTCAL,70,2,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2014,Fall,FA14,135,2014-11-20,2014-11-20,mytilus,MYTCAL,80,2,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2015,Fall,FA15,139,2015-11-22,2015-11-22,mytilus,MYTCAL,30,1,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2015,Fall,FA15,139,2015-11-22,2015-11-22,mytilus,MYTCAL,40,15,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2015,Fall,FA15,139,2015-11-22,2015-11-22,mytilus,MYTCAL,50,16,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2015,Fall,FA15,139,2015-11-22,2015-11-22,mytilus,MYTCAL,60,8,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2015,Fall,FA15,139,2015-11-22,2015-11-22,mytilus,MYTCAL,70,5,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2015,Fall,FA15,139,2015-11-22,2015-11-22,mytilus,MYTCAL,80,5,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2016,Fall,FA16,143,2016-11-16,2016-11-16,mytilus,MYTCAL,90,2,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2016,Fall,FA16,143,2016-11-16,2016-11-16,mytilus,MYTCAL,20,3,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2016,Fall,FA16,143,2016-11-16,2016-11-16,mytilus,MYTCAL,30,4,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2016,Fall,FA16,143,2016-11-16,2016-11-16,mytilus,MYTCAL,40,15,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2016,Fall,FA16,143,2016-11-16,2016-11-16,mytilus,MYTCAL,50,4,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2016,Fall,FA16,143,2016-11-16,2016-11-16,mytilus,MYTCAL,60,11,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2016,Fall,FA16,143,2016-11-16,2016-11-16,mytilus,MYTCAL,70,11,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2016,Fall,FA16,143,2016-11-16,2016-11-16,mytilus,MYTCAL,80,2,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2017,Fall,FA17,147,2017-11-03,2017-11-03,mytilus,MYTCAL,90,1,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2017,Fall,FA17,147,2017-11-03,2017-11-03,mytilus,MYTCAL,20,3,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2017,Fall,FA17,147,2017-11-03,2017-11-03,mytilus,MYTCAL,30,9,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2017,Fall,FA17,147,2017-11-03,2017-11-03,mytilus,MYTCAL,40,20,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2017,Fall,FA17,147,2017-11-03,2017-11-03,mytilus,MYTCAL,50,14,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2017,Fall,FA17,147,2017-11-03,2017-11-03,mytilus,MYTCAL,60,4,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2017,Fall,FA17,147,2017-11-03,2017-11-03,mytilus,MYTCAL,80,1,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2018,Fall,FA18,151,2018-12-04,2018-12-04,mytilus,MYTCAL,20,1,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2018,Fall,FA18,151,2018-12-04,2018-12-04,mytilus,MYTCAL,30,9,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2018,Fall,FA18,151,2018-12-04,2018-12-04,mytilus,MYTCAL,40,22,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2018,Fall,FA18,151,2018-12-04,2018-12-04,mytilus,MYTCAL,50,7,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2018,Fall,FA18,151,2018-12-04,2018-12-04,mytilus,MYTCAL,60,5,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2018,Fall,FA18,151,2018-12-04,2018-12-04,mytilus,MYTCAL,70,7,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2019,Fall,FA19,155,2019-11-24,2019-11-24,mytilus,MYTCAL,20,1,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2019,Fall,FA19,155,2019-11-24,2019-11-24,mytilus,MYTCAL,30,12,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2019,Fall,FA19,155,2019-11-24,2019-11-24,mytilus,MYTCAL,40,15,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2019,Fall,FA19,155,2019-11-24,2019-11-24,mytilus,MYTCAL,50,8,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2019,Fall,FA19,155,2019-11-24,2019-11-24,mytilus,MYTCAL,60,11,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2019,Fall,FA19,155,2019-11-24,2019-11-24,mytilus,MYTCAL,70,2,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2019,Fall,FA19,155,2019-11-24,2019-11-24,mytilus,MYTCAL,80,1,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2020,Fall,FA20,159,2020-11-13,2020-11-13,mytilus,MYTCAL,10,1,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2020,Fall,FA20,159,2020-11-13,2020-11-13,mytilus,MYTCAL,20,3,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2020,Fall,FA20,159,2020-11-13,2020-11-13,mytilus,MYTCAL,30,9,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2020,Fall,FA20,159,2020-11-13,2020-11-13,mytilus,MYTCAL,40,19,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2020,Fall,FA20,159,2020-11-13,2020-11-13,mytilus,MYTCAL,50,12,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2020,Fall,FA20,159,2020-11-13,2020-11-13,mytilus,MYTCAL,60,7,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2021,Fall,FA21,163,2021-12-02,2021-12-02,mytilus,MYTCAL,10,3,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2021,Fall,FA21,163,2021-12-02,2021-12-02,mytilus,MYTCAL,20,15,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2021,Fall,FA21,163,2021-12-02,2021-12-02,mytilus,MYTCAL,30,15,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2021,Fall,FA21,163,2021-12-02,2021-12-02,mytilus,MYTCAL,40,11,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2021,Fall,FA21,163,2021-12-02,2021-12-02,mytilus,MYTCAL,50,8,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2021,Fall,FA21,163,2021-12-02,2021-12-02,mytilus,MYTCAL,60,3,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2022,Fall,FA22,167,2022-12-09,2022-12-09,mytilus,MYTCAL,20,14,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2022,Fall,FA22,167,2022-12-09,2022-12-09,mytilus,MYTCAL,30,10,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2022,Fall,FA22,167,2022-12-09,2022-12-09,mytilus,MYTCAL,40,10,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2022,Fall,FA22,167,2022-12-09,2022-12-09,mytilus,MYTCAL,50,11,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2022,Fall,FA22,167,2022-12-09,2022-12-09,mytilus,MYTCAL,60,5,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2023,Fall,FA23,171,2023-12-15,2023-12-15,mytilus,MYTCAL,20,3,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2023,Fall,FA23,171,2023-12-15,2023-12-15,mytilus,MYTCAL,30,9,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2023,Fall,FA23,171,2023-12-15,2023-12-15,mytilus,MYTCAL,40,12,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
UCSC,Boat House,BOA,34.55387878,-120.61167,34.55387878,-120.61167,6390,2023,Fall,FA23,171,2023-12-15,2023-12-15,mytilus,MYTCAL,50,16,5,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,2024-06-03 7:15:44 PM
